"sample.expression","B.cells.naive","B.cells.memory","Plasma.cells","T.cells.CD8","T.cells.CD4.naive","T.cells.CD4.memory.resting","T.cells.CD4.memory.activated","T.cells.follicular.helper","T.cells.regulatory..Tregs.","T.cells.gamma.delta","NK.cells.resting","NK.cells.activated","Monocytes","Macrophages.M0","Macrophages.M1","Macrophages.M2","Dendritic.cells.resting","Dendritic.cells.activated","Mast.cells.resting","Mast.cells.activated","Eosinophils","Neutrophils"
"4fa4085c-3fd7-49b3-9b97-4f9d6e53347d",0.0183749932957774,0,0.00464236863295825,0,0,0.328314669627281,0.11320031641092,0,0,0,0.14516009217484,0,0.00276360263187894,0.145038135226025,0.0611503280279078,0.145453748005862,0,0.00632232479439814,0.0124757262213394,0,0,0.0171036949508121
"f1a52b36-9a48-48d4-9177-4153da9ef23a",0.065857753613326,0,0.00190996592215113,0.00375204744584566,0,0.338341347121032,0,0.0242423131471106,0.0580509714873184,0,0.044718767796296,0,0.0292969015352577,0.212266343315755,0.0665411270458033,0.108342330767491,0,0,0,0.0466801308026128,0,0
"dacd4113-d8da-4832-bd9a-761ee5e25caf",0.0444058206277282,0,0.0167924487268001,0,0,0.116514993385569,0,0,0.0379341760370577,0,0.0869912145429421,0,0,0.402258319528672,0.00640097375522879,0.157039949446084,0,0,0,0.119590018162535,0,0.0120720857873818
"be822c24-1e54-4ee8-b765-c713e185374a",0.0282133307847142,0,0.00368968030360347,0,0,0.274406540449399,0.0354698720263449,0,0,0,0.114237375640987,0,0.00673431878933186,0.36527545418793,0.0447229250558061,0.051295370787017,0,0.0198948263677871,0,0.0560603056070801,0,0
"99bdb6a4-2d12-4e4b-bfd7-79d94f7783b1",0.0854605274131984,0,0,0.0214444587177025,0,0.247218917193002,0.0113784594517835,0,0.0608210320325922,0,0.0845386000339528,0,0,0.2995169701124,0.0250246400688743,0.110542874715037,0,0.0061259129926052,0,0.0479276072688525,0,0
"649f8eeb-0c25-4850-853f-da6618e6c813",0.10666722204728,0,0.0337992119365943,0,0,0.32230206992093,0,0,0.0825093236069966,0,0.0485941465946306,0,0.0226276274528225,0.164055229997156,0.00524259368276982,0.117313134695979,0,0.0161992678802517,0,0.0763019177668575,0,0.00438825441773226
"5246416e-dbbb-4010-8331-d17a7733edce",0.0894238013720171,0,0.0656544636731337,0,0,0.416685396339385,0,0,0.0174365934132795,0,0.0257126112380499,0.0072215563729158,0.0184061529868875,0.153684815964292,0.0690773562708299,0.113833787405772,0,0,0,0.0228634649634372,0,0
"d0e09acb-32bc-4fe7-b151-7cd5af5e9dc8",0.0534365341006367,0,0,0,0,0.318094745144712,0,0,0.0010545012824029,0,0.0637720253143515,0,0.00953387264895199,0.243397104371942,0.0221729998361266,0.240185606296159,0,0,0,0.0312294077170724,0,0.0171232032876444
"fc47b81a-e8f4-422f-bab2-9fea611c8805",0.359456680541572,0,0.0596238713878118,0.0595934306861847,0,0.352761912443345,0.00743768647571402,0,0,0,0.0492932710721888,0,0.0182901080055748,0.0212810693813728,0.011663220095481,0.0511792663637344,0,0.0085609166182968,0,0.000858566928723687,0,0
"d76a4897-3a02-470a-afb0-a61ea81b2d04",0.0494819139078649,0,0.0713535337249877,0.0351051757026963,0,0.396638232367071,0,0.0210566339852479,0,0,0.05590409333534,0,0.0464783748659629,0.0687120567421449,0.0461501537746381,0.137901040950964,9.21905123255868e-05,0.0416885266261487,0,0.0294380735046086,0,0
"f1c3b11c-5c4e-4961-aa3b-92d7a73298c2",0.0612824771697548,0,0.00928608534951809,0.0159228900879757,0,0.343279616511177,0.0302071295896215,0,0.0600447147420285,0,0.0807543024896992,0,0.0114439103080113,0.17646697072108,0.0101219137482117,0.154035007146139,0,0.0213078815521917,0,0.0258471005845911,0,0
"1ac2f3c9-9148-4613-a0c9-8e3a8d31bdb0",0.0370740638233853,0,0.0037196824293875,0.0342699485851888,0,0.269772798674606,0.025592024811424,0,0,0,0.0736996065026454,0,0.028406206095642,0.152259837324806,0.0849068667626506,0.195562272119737,0,0,0.0497936496291427,0,0,0.0449430432413843
"e0eb0d80-48ea-4535-aba0-9662e9016d37",0.0905126245392732,0,0.0693241749091559,0.0206425556241151,0,0.354903956698515,0,0.00838774120640449,0.0152019398920342,0,0.0332837344017022,0.00378776289437797,0.0331155882216405,0.151553538330399,0.0315528528393404,0.164864247311192,0,0,0,0.014709651423683,0.00815963170816698,0
"5954f102-c6ce-4f1c-bc51-16a874d75fe1",0.0775712962381118,0,0.08974734598208,0.0345384052558835,0,0.413315022200624,0,0.0171113223924503,0.102743243686246,0,0.0329181164313739,0,0.0274840060387486,0.0709701365244028,0.026112658875045,0.0591952771644518,0.00624141705367952,0.0076105218094488,0,0.0344412303474534,0,0
"f0ca2e8b-bd3b-49d6-b427-2c1a31461dd7",0.0444409502788147,0,0.0135485139957797,0,0,0.229096038587522,0.0517304318027375,0.0443817276687383,0.0127761667652821,0,0.0316627757078345,0.0223892399379318,0,0.390831786856147,0.0757332811303781,0.063059112867821,0,0,0.0203499744010127,0,0,0
"6f85a911-614e-4e07-91c4-39c1a777bb40",0.0313287241403014,0,0.0154279642068285,0.0710166802952156,0,0.314121577614886,0.172906215587159,0,0,0,0.0676072906381329,0,0.0508968160926488,0.076287919672743,0.00953042225245935,0.093488879129327,0.0553558804546563,0,0,0.011272253473157,0.0307593764424856,0
"b39411a3-9c73-418c-8160-cc777e5fbb10",0.101347000655954,0,0,0,0,0.453535306350493,0,0,0,0,0.0138988645618826,0.0899044143470961,0.097135013372139,0.0771462262510957,0.00715048707137989,0.132595855441568,0,0.0115972512771711,0,0.00670086976952928,0.00898871090169177,0
"18e91f19-e7d3-4252-92e8-a18798ae1304",0.00677001726300256,0.0294577547441937,0,0,0,0.188727088715625,0.0654752611702912,0,0.00259588446892743,0,0.0971977581018985,0,0,0.328165464559611,0.123237811357265,0.11883436580656,0.00326211390718334,0,0,0.0132124350152207,0.0230640448902216,0
"789c1767-4073-4ffa-b193-54b20b96d55e",0.0800835168124576,0,0.0145706230560736,0,0,0.285664455021264,0,0,0.0420956165627467,0,0.0772795960397677,0,0,0.275455514384298,0.131250220954738,0.0936004571686549,0,0,0,0,0,0
"fe340e00-fb85-4805-8a27-dbf7efeac100",0.0971052480922634,0,0.039067334404632,0.035245999322113,0,0.092928120572791,0,0.0127606069800513,0.0489804153813517,0,0.0430353533444211,0.00384650727136745,0,0.452587365329355,0.0465085414499198,0.127934507851735,0,0,0,0,0,0
"d57f60e8-86c4-4ca7-93aa-c1f8283b3dd8",0,0.0680797787137425,0,0.0735720934229706,0.0846293766375763,0.380230402038398,0,0,0.0543745268738732,0,0,0,0.00826949917706899,0.169449463670504,0.0500606167203302,0,0.000715383677133874,0,0,0.110618859068403,0,0
"bb798827-7e9b-4dde-b269-49f0f37ec3ff",0.00543172491837534,0,0,0.0252649400637623,0,0.200020726258121,0,0.0129404811242397,0.0744494606287518,0,0.0255968767692347,0.04586665936066,0.0165700375189322,0.209465868168741,0.103289559371028,0.193137005968819,0.00361930439613775,0,0.0760556838636887,0,0.0082916715895095,0
"61cf3425-79d6-421a-968d-48cc493a7f02",0.115453714759221,0,0.00171643560814442,0,0,0.441193218174038,0.094677598592637,0,0,0,0.0783360132955588,0,0.0300874310694667,0.0125170310739977,0,0.124661216634033,0.0045090927606267,0.055351439462055,0,0.041496808570222,0,0
"b9c1df30-5610-4718-8b78-b42ad2398332",0.0398328735957197,0,0.0196824100412166,0,0,0.275195472377053,0.0149492543960484,0,0.0385507861186735,0,0.0731043516651943,0,0.0123616102853329,0.295544868819023,0.0599456036827103,0.156164540825256,0.00731775749856867,0,0,0.00735047069520319,0,0
"43f12fb7-8795-41ba-855b-478b5b7bcb26",0.0525752289528825,0.047506327324019,0,0.0603838745399773,0,0.31996725717243,0.147369271301305,0.00510554660522882,0,0,0.0391839803797445,0,0.0519012292856054,0.120967326696563,0.0589688154465545,0,0,0.0534069170566687,0,0.0222197835731259,0.0204444416658962,0
"ff708d88-729b-4209-87e7-e2723046f044",0.0541268812100248,0,0,0.0409816773529689,0,0.194248815611524,0,0.0207894261839707,0.0873719846956581,0,0.0284989177937836,0,0,0.188664033848556,0.0935554247266176,0.264742000623334,0.0142313604410684,0,0.0127894775124941,0,0,0
"28720118-c69f-4af9-9d76-d433dbf48615",0.0713323431058362,0,0,0,0,0.224017806804497,0,0,0.0449746537187448,0,0.0251177167522911,0.0108220060955069,0.02119816499002,0.158097573467286,0.0371024470472869,0.393894685276708,0.00678908101470852,0,0.00665352172711449,0,0,0
"0c5c1a38-7e9c-4b43-810d-0761c3af49b1",0.086698274250499,0,0.0321133235758489,0.0296535192963216,0,0.20515753012792,0,0.0173767040452797,0.101443345527866,0,0.08562567956992,0,0.0177607797530183,0.209832226686737,0.0139482155720105,0.119696724409738,0,0.0086813960585281,0,0.0720122811263121,0,0
"a1c167cf-0f2c-49ef-8144-b3acea3ac107",0.0848484776946546,0,0.0425041620522268,0.0280580294621706,0,0.235358758490304,0.050516171661679,0,0,0,0.0710695214447468,0,0,0.293207302227295,0.032771872960737,0.143340659887746,0,0,0,0.0183250441184403,0,0
"3527fd94-3ad2-4b25-aa67-f57d6aaead09",0.0763306732435458,0,0.00498553112563213,0.0475028603645725,0,0.288740671552674,0.020849238724908,0,0.00715313212005194,0,0.0673100090033768,0,0,0.131566925389904,0.119406888754863,0.20115735177639,0,0,0.0291789830569026,0,0,0.00581773488717833
"e0aa6308-2b31-4b4d-8768-6df0fa83d189",0.109755487799173,0,0.0283176837953262,0.022982376079976,0,0.337104506568729,0,0,0.0890944139434716,0,0.0535023339919122,0,0.0353833463130451,0.164361275865875,0.0125086879477091,0.0716551685488648,0.0256052814582847,0.0364529557730334,0.0132764819145996,0,0,0
"224e989c-0fac-4578-86fa-4d10f3cc7701",0.100032912990093,0,0.00513965167261833,0.0696142780822248,0,0.285394796831663,0.0957599850160439,0,0.0460878581187213,0,0.0372793292117455,0.0148104935782908,0,0.115613627057901,0.0447989172175878,0.16928810904845,0,0.0161800411746601,0,0,0,0
"431cd021-ec02-416d-8fa0-be2723b351bb",0,0,0.00232283136640758,0,0,0.491380150148932,0,0,0,0,0.0663698455702863,0.0455212485314302,0.0264936266815563,0.133511808435864,0.111586262223067,0.0959660814375792,0.000399117163436385,0.0175988251049786,0,0,0,0.00885020333646221
"9a96daa3-8d55-4e52-85d7-35ec766741bf",0.10298716189537,0,0.019217261848346,0.0854747927817685,0,0.303523775421691,0.0316092763115219,0.00665194338149642,0.0492900208399304,0,0.0329261624282046,0,0.0114241743963078,0.219023608662612,0.0551662866652608,0.0485492851298008,0.0043527946804266,0.0263070618373185,0,0,0.00349639371994523,0
"f099a3d9-873e-4241-9515-8883b3614892",0.0311804178831135,0,0.00183617211064661,0,0,0.523311150992734,0,0.0185325637455606,0,0,0.0097007635626914,0.038174333734062,0.0731522291347235,0.159727931764589,0.0349843347920365,0.0968188539395757,0,0,0,0,0.0125812483402675,0
"37a11793-4c4a-4437-b011-d6d0984a366f",0.0469688732320973,0,0.00347786718390718,0,0,0.415278163761644,0.0877757190483357,0,0.00092408283957627,0,0.19132424425468,0.0164570736412988,0.0152223282385634,0.157699891517907,0.0125758800395656,0,0,0.0303403083138734,0.00419880731984942,0,0,0.0177567606087015
"aa8d16ee-bda8-4844-ad7f-b87d99626c85",0.0709204456587503,0,0.0133097197340488,0.0323683833720998,0,0.386169960075226,0,0,0.0544051914896992,0,0.0418653726698546,0,0.0139567261694304,0.199982390916215,0,0.0839584544464184,0,0.0522335154959338,0,0.0508298399723236,0,0
"dbbec3c7-9d7b-4999-a693-9092d5ef10a1",0.0561511328592789,0,0.00675877436060417,0,0,0.244544660840061,0,0.0222626092157695,0.0461089185138452,0,0.0444297784361338,0,0,0.354301264530185,0.0722716057456971,0.132431497856965,0,0,0.0158787708746578,0.0048609867668028,0,0
"52862480-694a-41f3-8e2d-77e97e3a6d27",0.172386300624272,0.0398821918920622,0,0,0,0.34061854451761,0,0.0681941753576861,0.0804083080325847,0,0,0,0.00370187720271626,0.101346485260931,0.0161419314022615,0.0169586174933928,0,0.0514654048759113,0,0.0950498909633771,0.0138462723771949,0
"a8e7328f-3db4-45ed-8761-a7e356ab03c2",0.0833546402377242,0,0.0238368642577527,0,0,0.318205373971462,0,0.0101720951321757,0.0770453136331768,0,0.129678325340143,0,0.0571001558022854,0.0812261723480492,0.0126413584324657,0,0,0,0,0.206739700844766,0,0
"1a86a0bf-58e5-4080-aa86-8015f2bc487a",0.142295467268104,0,0.000429937174588615,0.0208759382256091,0,0.258460916924583,0,0.0217721119498492,0.0684932610672846,0,0.0407647946788445,0,0.0228788681980412,0.181797202343948,0.0381713074171159,0.14739668935299,0,0.0228289019240882,0.0338346034749526,0,0,0
"f61b3602-8fa9-461d-ad88-6af9c5768cc7",0.0544053841304827,0,0,0,0,0.380208429973387,0,0.0469868529470031,0.142980305843187,0,0.0584641553122471,0.0110249813700002,0.0619016222383765,0.0420763279013435,0.0333605040012582,0,0,0.0136530153768197,0,0.14148766548862,0,0.0134507554172747
"54840ce9-7243-4261-8c93-235ab2a8f6c4",0,0,0,0.176892139991783,0,0.182086805760754,0.0875681714969471,0.0967030401151037,0,0,0.0769557299184164,0.0213267505075771,0.0405063201436416,0.124024394661011,0.156298380463877,0.0190530789756036,0,0.00272596288684865,0.0158592250784375,0,0,0
"a110a6e9-c419-4161-a1a9-2d0606174771",0.15554882188516,0.00643566245783874,0.0142028566804782,0.0901207183750347,0,0.337570100348597,0.0067826523161827,0.0386961879444332,0.0353913638715318,0,0.0553496352909668,0,0.00839335610743011,0.0551036773115598,0.059922683817169,0.059205213811804,0,0.0209332481395028,0.0549696214363186,0.00137420020599283,0,0
"e3598d14-292c-41cc-9b59-4497fa078272",0.089009154412186,0,0.00521474833818929,0.0271410529732938,0,0.288299554131249,0,0.0389055649756554,0.0206025299401987,0,0.0965374268204718,0,0.0393713625201945,0.186069456268267,0.100754457941907,0.0319839539204814,0.00902713546026053,0,0,0.0670836022976456,0,0
"23b8f651-9b0f-4877-a2e3-6aa38361d1c4",0.0173310751944762,0,0.0250752439611578,0.0681869134655335,0,0.243632494989034,0,0.00446481658572797,0.0566266979761385,0,0.0524496612914546,0.0242798059569114,0.049003491651963,0.134536261211088,0.0501393378909745,0.179412397238119,0.0149673723595799,0.0342029707820436,0,0.0297383837751701,0.0159530756706282,0
"7396a04b-65d1-40cb-b666-9c2d45aef72c",0.0295188621508823,0,0,0.0386669547472683,0,0.385823071514801,0.0846057115193662,0,0,0,0.0575434591474568,0,0.0208725744387001,0.186864650418269,0.0601583840582851,0.00102176894044319,0,0.00959444562480881,0,0.0707879634851447,0,0.0545421539545744
"8d445b92-e331-421c-9de0-d55a2fee908d",0.0536707743979091,0,0.0023953043353165,0.0353176381479295,0,0.313431485103649,0.0087583741533602,0.00526924998695947,0,0,0.0479114879237679,0,0.0148756059555614,0.147965640689893,0.0703612639231446,0.223192374967678,0.0229564287866466,0,0,0.0424305311957281,0,0.0114638404324574
"ab4198d6-1be0-4ba3-9a0f-f5c8daffcf6e",0.051368482130959,0,0.00457123527930881,0,0,0.215114576439972,0,0.00885944525449073,0.0450327758510317,0,0.0361405436357505,0.00340785788755701,0,0.508761996599378,0.0151110165790936,0.0579283168775452,0,0,0,0.0537037534649131,0,0
"799ad455-0b7a-49d0-a1a6-af65149cbcab",0.107683281007587,0,0.0232468794582365,0,0,0.257194632733018,0.0157397125006487,0,0.0488548673738282,0,0.0275825166700934,9.15806651195852e-05,0,0.289058427058757,0.0856796021376934,0.134066170158729,0.00158634146209263,0,0.00921598877419661,0,0,0
"d626c2f6-655b-4451-914e-b83e24eeaca4",0.206638662748584,0,0,0.122999312929567,0,0.300504866701957,0,0.0453127572817722,0.0672239200687624,0,0.0714069897357307,0,0.0279590086425379,0.0479370587452612,0.039338286540004,0.0343757750214009,0,0.00314978996883337,0,0.0331535716155885,0,0
"2c17a552-4e49-4018-bd36-d6aa10196ccd",0.0036256710845757,0.00807456051846655,0.00134430774160903,0,0.0287087340477816,0.283889768767437,0.0662035825065109,0,0,0,0.126784982341835,0,0,0.414273124282071,0,0.00858730315663032,0.0044710618566944,0,0,0.0540369036963884,0,0
"3848175b-10ad-4f44-8d4e-339c91c4594c",0.154960731209053,0,0.0199209695965524,0.023267352896211,0,0.281567986400661,0.0277543666498368,0,0.0590299827395012,0,0.125035271685144,0,0.0362439960327854,0.0847599938108733,0,0.0581714667239611,0,0.0344378339681367,0,0.0898130141867294,0.00503703410055405,0
"95615094-66a2-4c24-aed6-2581e7755493",0.15227701950407,0,0.035240872616316,0.0224437024774246,0,0.191896582894465,0.174740693502192,0,0,0,0.0898433591909796,0.0127883348472593,0.058252608445728,0.197185206232485,0.0187280814289298,0.0169484968712788,0,0,0.0296550419888721,0,0,0
"e1e91783-3d42-4431-b479-417ddf33ce7c",0.0848937521834676,0,0.0413128039293248,0,0,0.373518276837519,0,0,0.00783133560576716,0,0.0591126624220327,0,0.0360799396751717,0.189273545047194,0.00738022848819972,0.153425122353706,0,0.00956612040108648,0,0.0376062130565315,0,0
"20d10762-9bd6-4974-92f8-58ed0159d3a9",0.096590739048029,0,0.0275852535216625,0,0,0.305511365263102,0,0.00679582896044796,0.0689633141643563,0,0.0698312696959436,0,0.0397953939955818,0.246647876067216,0,0.00384857160917014,0,0,0,0.131797687520273,0.00263270015421771,0
"de60dbd7-8a93-47a5-b1ea-a3f95beade8a",0.0672988704194639,0,0.0129218248245649,0.0473642352708318,0,0.269836891769223,0.0351256006261834,0,0.036049727128098,0,0.0747309131411168,0,0.00971066278039767,0.275016511131033,0.0370099588517327,0.0987594483443858,0,0.0060016712750185,0,0.0301736844379504,0,0
"9d106591-3037-47a4-bac1-65df125abf35",0.0453846454489775,0,0.0159603112743797,0.175474300627453,0,0.18449098122659,0.0023515485269093,0,0.0622548596840906,0,0.0730411271259456,0,0.00339341037913234,0.28548162682195,0.02974443199159,0.0105067404042605,0,0.00446895372308549,0,0.107447062765636,0,0
"ee4f2011-8e92-4267-999e-96fbea52af87",0.0794872200806293,0,0.0388638469945966,0.0630650343856518,0,0.22239270027315,0.0801388987385227,0,0.00119661872242509,0,0.0727064630800807,0,0,0.24391305776352,0.0717742026935557,0.121834700432326,0,0,0,0,0,0.00462725683554195
"911f9d5b-bf50-40d5-88d7-7fc1458be036",0.0633046153500687,0,0.0390549069496751,0.00937141386012665,0,0.243371752679248,0.000223739179228309,0,0.0409256322335908,0,0.0262762706239878,0,0.0158035526742015,0.194196342039367,0.0836755938797382,0.249287494490478,0.0127303163834738,0,0,0.0217783696568165,0,0
"476fabde-4545-4a03-a72e-bef7390e06da",0.0826424659364427,0,0,0,0,0.249045121589193,0.00323186054777834,0,0.0210677148960902,0,0.103776070934055,0,0,0.34378359553998,0.0716154715750265,0.085419024994613,0,0,0,0.0372458629906371,0,0.00217281099618453
"d8f2030a-5cb5-4224-97f4-aa8ccc8a81ff",0.0810589496080215,0,0.0232423820619968,0.0156893845806936,0,0.450012473208251,0,0,0,0,0.0498005456273919,0,0.0160409830131918,0.0339327037493436,0.00655166910025935,0.186969629441366,0.0370150551415052,0.026052614703401,0,0.036662302320189,0.0369713074443894,0
"ba188339-99f4-4d1d-a618-8278875f1877",0.00790796801619117,0,0.030004085958948,0,0,0.339327041137963,0.0406320920959003,0.0163913165763749,0,0,0.0512897308676925,0,0.0235211383294997,0.103220359800785,0.215278106309574,0.060318193349658,0.00343631799455135,0.00113420732616549,0,0.0981671192537165,0.00937232298298041,0
"d43da26a-c29a-43cc-a34a-838ed0f6648d",0.0644008231946805,0,0.00161115419155381,0,0,0.479206670299101,0.0113246870782994,0,0,0,0.0491833914070631,0,0.018789941642576,0.156293730755266,0.0421355316633314,0.0829526141897441,0,0.0455706785081737,0,0.0103846305997821,0.0381461464704288,0
"617bdb36-7b1c-4a9b-a126-1af6f8a2ff70",0.0256056704538587,0,0.0107703353264409,0.0290248197414535,0,0.155897079173587,0.011594521635933,0.00442061703983454,0.0316436130123193,0,0.0415991883615236,0,0,0.282056720583017,0.128001227209218,0.227787571745,0.000674094377267787,0,0.050924541340546,0,0,0
"da767b50-6f6e-4537-bc0a-60dc52151b13",0.0800064541455276,0,0.0262289559331328,0.0413833834547801,0,0.307619169898266,0.0851281723783491,0.0110937965984848,0.0313457355539674,0,0.0360551493099146,0.000882563635506048,0.0623237713332398,0.176812621037726,0.0313983274285995,0.074763206511343,0,0,0,0.018752896445482,0.016205796335681,0
"87da3eed-2d55-46ce-8897-ed57a4a62db1",0.0139325206547399,0,0,0,0,0.225609097449677,0.00426404211861757,0.0182916959350634,0.00525726456728339,0.0235334477099582,0,0.0868893566155412,0.0211756746881026,0,0.224346148210736,0.282080230234838,0.00464148421987521,0,0.0555565225360034,0,0.0344225150595637,0
"ee05efb7-b254-44e2-ac1d-92d55aedd32b",0.0673942538092135,0,0.0214501172400691,0.0881390012885853,0,0.27727528030706,0.194403766856471,0,0.0214235166394527,0,0.138978191705126,0,0.0503437604303416,0.0840288294732238,0.0060515322045264,0,0.00115568100461506,0.00682460747155498,0,0.04253146156976,0,0
"15f74c8a-d755-4738-a604-7b970a84ed17",0.113366777591877,0,0.0432262006916918,0.0591772183438521,0,0.275795778642669,0.148543887825971,0,0.0213208655753997,0,0.0133094420558301,0,0.0220664092869564,0.136079511093406,0,0.0975230008578646,0,0.0695909080344811,0,0,0,0
"9ff11fe0-037c-405e-95c3-dc4a15413db8",0.170445852464784,0,0.00820952955205934,0.0326179417839254,0,0.0988276106953539,0,0.0518893510425726,0.0115852666333168,0,0.0543990249118801,0,0,0.397810525980342,0.00928039742626721,0.0679280563328274,0,0,0,0.0970064431766719,0,0
"915a67a7-72af-4ae8-8e1d-37c1cc96e0d8",0.111085224268451,0,0.0331531628143088,0,0,0.428347136261317,0,0,0,0,0.0904174449618067,0,0.117727112404012,0.164617423437903,0,0,0,0.0267234754190369,0,0,0.0150050250125804,0.0129239954205841
"01f5a228-a2cf-444f-8102-a9d4a2d9a27d",0.018531727875479,0,0.0289339350272145,0,0,0.366660885205643,0,0,0.067600442958734,0,0,0.0199006975764088,0.0192112979838101,0.175391676996863,0.108227855181265,0.167991489675309,0.000142537279416197,0.0195979013622603,0.00780955287759615,0,0,0
"14e84318-8784-4eb0-ad64-3732654bcab6",0.0402735754389943,0,0.00798009692103073,0.0703630166380027,0,0.138547234190836,0,0.0191275568487932,0.0477902935900889,0,0.0223075563706216,0.0227671900546549,0,0.455661012617461,0,0.124023244104559,0,0,0,0.0511592232249573,0,0
"dea0e3f0-7163-4a09-8ef2-93d29a5bcae9",0.0866480612307732,0,0,0,0,0.072744169224708,0,0.0373679699719029,0.0937132416078984,0,0.0431190866047861,0,0.0170112804457299,0.366567778916778,0.0473527357920379,0.0523918107753373,0,0,0,0.0939472681835057,0.00219827895935423,0.0869383182871884
"9d5b93a7-7194-44cc-8202-ad5433098a6c",0.0693120305831273,0,0.0143921469457689,0,0,0.308565382702593,0,0.0286682143677176,0.0467084051887944,0,0.0512006613463084,0,0.0357719310695965,0.110808864876698,0.0226366778528097,0.129213392991525,0,0.0876088666662867,0,0.0951134254087756,0,0
"8e6fef22-6b12-4e75-89ea-2fe8584d8e74",0.161016620614629,0,0.0189279942766427,0.0140839968132254,0,0.39333529433365,0.0124251005568846,0.0151170233748644,0.0443986501135556,0,0.11366368094625,0,0.0203229451157213,0.123382366253323,0.0114464171449594,0.0425377807392618,0,0.0157063248220627,0,0.0136358048949696,0,0
"27dd2138-aae6-471f-8861-b1a30ca28d4f",0.0794510469309448,0,0,0,0,0.159373096820871,0.00200783329055999,0,0.0294746069474403,0,0.0416002590600415,0,0.00181415475817689,0.138269893072487,0.053367319131823,0.385015862990234,0.0213998126217752,0.0739787253838218,0,0.0107139289141565,0,0.0035334600776677
"52ea1e05-ac0e-4e60-82ed-d315dd56d848",0.0105933740857156,0,0.172525358620568,0.0523110822201001,0,0.167915666466795,0,0,0.0319092155817868,0,0.048279007905314,0,0,0.297167442889483,0.0501664379931017,0.155352448068987,0,0,0,0.0137799661681492,0,0
"ed6c0810-96e0-4c83-8447-9551553d1714",0.0517702524422464,0,0.0189225383424934,0.0140359346010448,0,0.201974164339594,0.0877744056283937,0,0.0191788477261706,0,0.0991874246639052,0,0.0711265268050413,0.280136180476797,0.00682577777797119,0,0,0,0,0.0923728058003325,0,0.0566951413960107
"9710cc8c-6560-4bf9-987f-c34700eb2a9e",0.180374791467934,0,0.0107574482728892,0.00311830757162883,0,0.219551379533929,0,0,0.0827175748061697,0,0.0544289799503709,0,0,0.206130508278643,0.0129757361928645,0.204555910464952,0,0.00217069688103314,0.0116139286309861,0.0116047379485992,0,0
"677d425b-a6ef-4dff-b721-b929ab3451f4",0.0516103615359264,0,0.0569659987151098,0.0188195131242001,0,0.3011349433665,0.110402193948313,0,0.0308713211153159,0,0.0844502680912723,0,0.0289355888508403,0.173576512332231,0.0123622111056637,0.0696526000639212,0,0.0309417790897155,0,0.0302767086609914,0,0
"a6690007-f347-49c3-a0ba-28e01d131971",0.0355871542296651,0,0.0131409901389303,0,0,0.433383875993172,0,0.0299008311903112,0,0,0.0618351756681047,0,0.000646286262359775,0.0364916446968127,0.053403913612502,0.128899949879929,0,0.0494310540295275,0,0.120272107250705,0.00261098238562085,0.0343960346623604
"2b333777-3829-4c40-a8dd-5cc61e3d53a2",0.100000312616004,0,0.0231056224219068,0.0453891841257169,0,0.284215288034316,0.0159769331930186,0.0345446661315453,0.0386894267894321,0,0.0775348417354571,0,0,0.138571589086865,0.0895149469590755,0.108005946988227,0,0,0,0.0181021418065263,0,0.0263491001119095
"4de46d37-62e5-4f28-a4cf-21a798c397e7",0,0,0.0290717263183992,0,0,0.283145582316598,0,0,0.0642715589178015,0,0.104330761395113,0,0.0469317902595817,0.177503945590581,0,0.185596667494817,0,0,0.0549765821114985,0,0.0541713855956103,0
"cea2c6b2-09a7-4a28-8d0a-41efa4d2fd44",0.0844284419933171,0,0.0445722480882688,0,0,0.498234454550447,0.0783454480673089,0,0,0,0.0516248876639466,0,0.0144267655741023,0.112652122731583,0,0.0332654121813734,0,0.029755646071991,0,0.0526945730776626,0,0
"ae8ca940-d217-4d06-878c-7640a48928b5",0.0387044908903735,0,0,0.0137720141486446,0,0.295198134273675,0,0.0167673772359068,0.002519218519231,0,0.0632800335967419,0,0,0.330221887943762,0.0440862503782467,0.101218093137757,0,0,0,0.0804671809106725,0,0.0137653189649889
"1e5357e2-9340-492f-94de-a4066d249443",0.0853347419528417,0,0.0319894972258185,0.101423143692662,0,0.136342054254725,0,0.0542259418590003,0.0328263890053157,0,0.0733893895391771,0.0588374885393289,0.0304841966981445,0.0943580066156676,0.0235467889687805,0.270671351240109,0,0,0.00657101040842893,0,0,0
"c4fbe93c-27d7-4d2a-9a99-6eda89a114fb",0.0537358990787303,0,0.0120895712389702,0,0,0.427747637805953,0.0122125276032176,0,0,0,0.0904834733717735,0,0.0404338143585042,0.0334309282923607,0.0808494630301959,0.232942093680874,0,0.00700753943612706,0,0.0090670521032929,0,0
"b2d5a832-96d9-4bec-9bc8-f3119d2566c3",0.107127216619166,0,0.0159766027465088,0.0153878369809268,0,0.252948235928369,0,0.0611823774204201,0.144579973146955,0,0,0.0359691912504235,0.072173660586398,0.139768409433157,0.0192100951227348,0.0405057710506109,0,0.0255963067727534,0,0.0695743229415762,0,0
"108d8423-6c23-42ef-af28-7472d8530ac9",0.110395324374906,0,0.000766877624627866,0.00203443545418662,0,0.270009561006936,0,0.00978436200236716,0.106203369679515,0,0.00474569138598834,0.0228834549023602,0.0454644022070142,0.332871712496353,0.00113939965089232,0.0165353901846297,0,0,0,0.052184849715443,0.0249811693147808,0
