"Taxa","log2FoldChange","y.axis","baseMean","lfcSE","stat","pvalue","padj","Taxa.Level"
"f__Burkholderiaceae",0.745772188440273,0,28.2906507844592,0.364622227276923,2.04532837729027,0.0408224948523346,1,"family"
"f__Caldilineaceae",-0.0884862095069404,0,0.0327658727269822,2.57247818575514,-0.0343972633070028,0.972560365746697,1,"family"
"f__Campylobacteraceae",-0.13233515133039,0,34.6636318406732,1.05251361404773,-0.125732484182754,0.899943687249067,1,"family"
"f__Candidatus",0.224801844977423,0,0.197861505221261,0.793971367361423,0.283135959580633,0.777072617159655,1,"family"
"f__Cardiobacteriaceae",-0.288922772658015,0,0.117433640448664,2.20199053117073,-0.131209816104161,0.895609330965073,1,"family"
"f__Carnobacteriaceae",0.0971479978012654,0,0.0160229387383907,3.27649429891405,0.0296499822488517,0.97634620274641,1,"family"
"f__Casimicrobiaceae",0.0174338889093139,0,0.0571148561275137,3.27649429891405,0.00532089706827573,0.995754558412396,1,"family"
"f__Caulobacteraceae",-0.161485117463385,0,0.0660440189799286,2.42558647281586,-0.0665757000515909,0.946919491364765,1,"family"
"f__Cellulomonadaceae",0.235440019494206,0,0.143642508602424,0.926020476396907,0.254249258515632,0.799302997760359,1,"family"
"f__Cellvibrionaceae",-0.136574323873041,0,0.0292617790071024,2.41748394979448,-0.0564944077021284,0.954947950419306,1,"family"
"f__Chaetomiaceae",-0.238704648350089,0,21.0573812436464,0.319316618581014,-0.747548465879571,0.454732558866154,1,"family"
"f__Chelatococcaceae",0.171819595897796,0,0.119059113980802,1.76203472926293,0.0975120371036441,0.922319775559689,1,"family"
"f__Chitinophagaceae",0.554748902432069,0,0.358489905106955,0.843087499513741,0.657996830402569,0.510540167857457,1,"family"
"f__Chlamydiaceae",-0.00487915017941484,0,0.00208016680050056,3.27649429891405,-0.00148913739329013,0.998811840704109,1,"family"
"f__Chlorobiaceae",-0.110439511497036,0,0.130238543032381,1.48023557172665,-0.0746094159649279,0.940525482150566,1,"family"
"f__Chloroflexaceae",0.0166062458102681,0,0.084520952670631,0.963272872550428,0.0172393994302988,0.986245630653064,1,"family"
"f__Christensenellaceae",0.103747332055051,0,0.973223003918673,0.9717780700582,0.106760314161892,0.914979132186735,1,"family"
"f__Chromatiaceae",0.0336836467089153,0,0.0244452909889204,2.88448224350309,0.0116775365092932,0.990682885666001,1,"family"
"f__Chromobacteriaceae",0.687803495170193,0,0.342022183422086,1.68447475420476,0.408319265963061,0.683039296714678,1,"family"
"f__Chroococcaceae",0.348772322273567,0,0.0581056954348678,3.27649384501876,0.106446811369356,0.915227853924151,1,"family"
"f__Chroococcidiopsidaceae",0.0471093021702433,0,0.0133402990445589,3.27649429891405,0.0143779594507022,0.988528443384093,1,"family"
"f__Chrysiogenaceae",0.0364948033933309,0,0.00414246965235482,3.27649429891405,0.0111383692641939,0.991113050889286,1,"family"
"f__Chthonomonadaceae",0.153038740732535,0,0.0332739231364084,3.04824607687835,0.0502055073221841,0.959958622882132,1,"family"
"f__Clostridiaceae",0.686334858963103,0,10.4693406228981,0.333249209677273,2.05952434104125,0.0394440356946797,1,"family"
"f__Clostridiales",-0.0443033470335245,0,0.00820573204991588,3.27649429891405,-0.0135215700049313,0.989211676799575,1,"family"
"f__Colwelliaceae",-0.210661166142999,0,0.0278585430859673,2.84375517012712,-0.0740785171508213,0.940947909115942,1,"family"
"f__Comamonadaceae",1.05433471569901,0,20.676662445697,0.567627004478095,1.85744284077609,0.0632481762219809,1,"family"
