"term","estimate","std.error","statistic","p.value","microbe","padj"
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"g__Duganella",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"g__Propionibacterium",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"g__Acinetobacter",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"g__Anabaena",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"g__Enterobacter",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"g__Ethanoligenens",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Gemmatirosa kalamazoonesis",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Pectobacterium parmentieri",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Deinococcus radiopugnans",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Acutalibacter muris",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Faecalibaculum rodentium",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Muribaculum gordoncarteri",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Nosocomiicoccus ampullae",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Blautia producta",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Cutibacterium modestum",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Prevotella sp. oral taxon 475",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Sarcina sp. JB2",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Anaerotignum propionicum",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Corynebacterium kroppenstedtii",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Anaerococcus prevotii",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Murdochiella vaginalis",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Ndongobacter massiliensis",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Alistipes dispar",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Bacteroides helcogenes",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Lactobacillus jensenii",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Christensenella minuta",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Candidatus Methanomassiliicoccus intestinalis",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Bacteroides zhangwenhongi",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Aquirufa nivalisilvae",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Acidibrevibacterium fodinaquatile",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Microlunatus sagamiharensis",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Schlegelella thermodepolymerans",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Candidatus Methanoplasma termitum",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Bradyrhizobium sp. PSBB068",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Rheinheimera sp. F8",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Duganella sp. AF9R3",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Propionibacterium acidifaciens",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Acinetobacter haemolyticus",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Anabaena sp. YBS01",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Capnocytophaga sputigena",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Enterobacter hormaechei",0.458209793032078
"eo.stat",7.20478011417818e-17,6.37455923339319e-17,1.13023973115441,0.267964412520694,"s__Ethanoligenens harbinense",0.458209793032078
"eo.stat",0.734817746828519,0.652060290311745,1.12691687831076,0.269343026878641,"o__Caulobacterales",0.458209793032078
"eo.stat",0.734817746828519,0.652060290311745,1.12691687831076,0.269343026878641,"f__Caulobacteraceae",0.458209793032078
"eo.stat",0.734817746828519,0.652060290311745,1.12691687831076,0.269343026878641,"g__Asticcacaulis",0.458209793032078
"eo.stat",0.734817746828519,0.652060290311745,1.12691687831076,0.269343026878641,"s__Asticcacaulis excentricus",0.458209793032078
"eo.stat",0.00447206873359526,0.00398670655527923,1.12174514767667,0.271498915994573,"g__Veillonella",0.458209793032078
"eo.stat",0.00447206873359526,0.00398670655527923,1.12174514767667,0.271498915994573,"s__Veillonella parvula",0.458209793032078
"eo.stat",-0.0819544093909125,0.0731448709009059,-1.12043959311845,0.272045114440206,"g__Barnesiella",0.458209793032078
"eo.stat",-0.0819544093909125,0.0731448709009059,-1.12043959311845,0.272045114440206,"s__Barnesiella viscericola",0.458209793032078
"eo.stat",0.673434685253466,0.605414707855409,1.11235270057942,0.275446059185898,"o__Hyphomicrobiales",0.458209793032078
"eo.stat",0.673434685253466,0.605414707855409,1.11235270057942,0.275446059185898,"f__Rhizobiaceae",0.458209793032078
"eo.stat",0.673434685253466,0.605414707855409,1.11235270057942,0.275446059185898,"g__Neorhizobium",0.458209793032078
"eo.stat",0.673434685253466,0.605414707855409,1.11235270057942,0.275446059185898,"s__Neorhizobium sp. NCHU2750",0.458209793032078
"eo.stat",-0.0987385382572759,0.08906714216448,-1.10858545427376,0.277040778307208,"c__Flavobacteriia",0.458209793032078
"eo.stat",-0.0987385382572759,0.08906714216448,-1.10858545427376,0.277040778307208,"o__Flavobacteriales",0.458209793032078
"eo.stat",-0.0987385382572759,0.08906714216448,-1.10858545427376,0.277040778307208,"f__Flavobacteriaceae",0.458209793032078
"eo.stat",-0.0987353019103004,0.0891479940999029,-1.10754373003226,0.277482920649651,"g__Capnocytophaga",0.458209793032078
"eo.stat",-0.0987353019103004,0.0891479940999029,-1.10754373003226,0.277482920649651,"s__Capnocytophaga gingivalis",0.458209793032078
"eo.stat",-0.0106812659618404,0.0096515267975908,-1.10669184118172,0.277844866973131,"s__Coprococcus catus",0.458209793032078
"eo.stat",-0.268946327188009,0.243037479805521,-1.10660432869539,0.277882068032357,"s__Clostridium butyricum",0.458209793032078
"eo.stat",-0.0472306868879266,0.0429061005511578,-1.10079187530949,0.280360917304739,"s__Butyricimonas faecalis",0.460663698044889
"eo.stat",-5.78596973476711e-05,5.29400084650375e-05,-1.09292950691314,0.283739136477855,"f__Oscillospiraceae",0.461336754857359
"eo.stat",0.0159924800950133,0.0146329141147277,1.09291149866842,0.283746907288612,"g__Lachnospira",0.461336754857359
"eo.stat",0.0159924800950133,0.0146329141147277,1.09291149866842,0.283746907288612,"s__Lachnospira eligens",0.461336754857359
"eo.stat",0.0351567657710409,0.0324385954312735,1.08379432905861,0.287700617159049,"s__Dysosmobacter sp. Marseille-Q4140",0.462333384136923
"eo.stat",0.00624056944232397,0.00578166236043617,1.07937286082773,0.289632057407836,"g__Anaerobutyricum",0.462333384136923
"eo.stat",0.00624056944232397,0.00578166236043617,1.07937286082773,0.289632057407836,"s__Anaerobutyricum hallii",0.462333384136923
"eo.stat",0.467365864028718,0.434192551953728,1.07640230567226,0.290934851054614,"s__Prevotella intermedia",0.462333384136923
"eo.stat",0.545705570028408,0.507592342926634,1.07508629244094,0.291513340009542,"g__Megamonas",0.462333384136923
"eo.stat",0.545705570028408,0.507592342926634,1.07508629244094,0.291513340009542,"s__Megamonas funiformis",0.462333384136923
"eo.stat",-0.0548542166748924,0.0513846748591766,-1.06752094520836,0.294854701268703,"o__Burkholderiales",0.462333384136923
"eo.stat",-0.0548542166748924,0.0513846748591766,-1.06752094520836,0.294854701268703,"f__Sutterellaceae",0.462333384136923
"eo.stat",-0.0548542166748924,0.0513846748591766,-1.06752094520836,0.294854701268703,"g__Sutterella",0.462333384136923
"eo.stat",-0.0548542166748924,0.0513846748591766,-1.06752094520836,0.294854701268703,"s__Sutterella wadsworthensis",0.462333384136923
"eo.stat",0.047993523097611,0.0450281963054859,1.06585488728013,0.29559416492199,"c__Gammaproteobacteria",0.462333384136923
"eo.stat",-2.69810363425611e-05,2.54045423402414e-05,-1.06205559546028,0.297285337326752,"c__Clostridia",0.462333384136923
"eo.stat",-2.69810363425611e-05,2.54045423402414e-05,-1.06205559546028,0.297285337326752,"o__Eubacteriales",0.462333384136923
"eo.stat",0.456703725636761,0.437082854485423,1.04489050748613,0.305010930106985,"s__Tannerella forsythia",0.472766941665827
"eo.stat",-0.0706292302382783,0.0679041254215862,-1.04013165326515,0.307177434739982,"s__Prevotella veroralis",0.473836329365909
"eo.stat",-0.0959819797355422,0.092387881512043,-1.03890226904955,0.307738863373128,"s__Porphyromonas cangingivalis",0.473836329365909
"eo.stat",0.000108350861037601,0.000104941258685685,1.03249057991698,0.310678519864337,"g__Phocaeicola",0.476783867118537
"eo.stat",-0.00236070508802239,0.00229788267768734,-1.02733925928641,0.313054429734865,"s__Bacteroides ovatus",0.478849703377343
"eo.stat",-0.184752571208221,0.181989073555502,-1.01518496467249,0.318710157860356,"s__Phascolarctobacterium sp. Marseille-Q4147",0.485622625600054
"eo.stat",-0.00127576141276026,0.00125895677830389,-1.01334806305186,0.31957101813681,"s__Bacteroides uniformis",0.485622625600054
"eo.stat",0.0188380571502805,0.0187209465854698,1.00625558992309,0.322909932120317,"g__Dysosmobacter",0.487525332071473
"eo.stat",-0.00742543496170055,0.00737942960507325,-1.00623427000315,0.322920004898954,"s__Leptotrichia wadei",0.487525332071473
"eo.stat",-0.0141442028494376,0.0143266119464271,-0.987267813376142,0.331966476368027,"g__Bulleidia",0.491248588185306
"eo.stat",-0.0141442028494376,0.0143266119464271,-0.987267813376142,0.331966476368027,"s__Bulleidia sp. zg-1006",0.491248588185306
"eo.stat",-0.0148394298882611,0.0150565926304409,-0.985576899932806,0.332781301673917,"c__Epsilonproteobacteria",0.491248588185306
"eo.stat",-0.0148394298882611,0.0150565926304409,-0.985576899932806,0.332781301673917,"o__Campylobacterales",0.491248588185306
"eo.stat",-0.0148394298882611,0.0150565926304409,-0.985576899932806,0.332781301673917,"f__Campylobacteraceae",0.491248588185306
"eo.stat",-0.0148394298882611,0.0150565926304409,-0.985576899932806,0.332781301673917,"g__Campylobacter",0.491248588185306
"eo.stat",-0.0148394298882611,0.0150565926304409,-0.985576899932806,0.332781301673917,"s__Campylobacter ureolyticus",0.491248588185306
"eo.stat",0.0181782231589894,0.0187214420717828,0.970984130885291,0.339869872434512,"s__Peptoniphilus harei",0.500124970512811
"eo.stat",0.218875374552432,0.229131836588165,0.955237726068738,0.347632522661366,"s__Prevotella sp. WR041",0.509934142074243
"eo.stat",-0.00443431399247399,0.00467163337440483,-0.949199912983096,0.350640339450083,"f__Leptotrichiaceae",0.511121497944479
"eo.stat",-0.00443431399247399,0.00467163337440483,-0.949199912983096,0.350640339450083,"g__Leptotrichia",0.511121497944479
"eo.stat",0.266815218820362,0.290050100098172,0.919893558837092,0.365486032188807,"s__Prevotella enoeca",0.525486192748431
"eo.stat",-0.000288157983244325,0.000315126857298945,-0.914418992129776,0.368304522200497,"f__Prevotellaceae",0.525486192748431
"eo.stat",-0.000288157983244325,0.000315126857298945,-0.914418992129776,0.368304522200497,"g__Prevotella",0.525486192748431
"eo.stat",-0.0359619693206786,0.0395249822568127,-0.909854154696807,0.370665529508571,"k__unclassified-p__Spirochaetes",0.525486192748431
"eo.stat",-0.0359619693206786,0.0395249822568127,-0.909854154696807,0.370665529508571,"p__Spirochaetes",0.525486192748431
"eo.stat",-0.0359619693206786,0.0395249822568127,-0.909854154696807,0.370665529508571,"c__Spirochaetia",0.525486192748431
"eo.stat",-0.0359619693206786,0.0395249822568127,-0.909854154696807,0.370665529508571,"o__Spirochaetales",0.525486192748431
"eo.stat",-0.0359619693206786,0.0395249822568127,-0.909854154696807,0.370665529508571,"f__Treponemataceae",0.525486192748431
"eo.stat",-0.0359619693206786,0.0395249822568127,-0.909854154696807,0.370665529508571,"g__Treponema",0.525486192748431
"eo.stat",0.00485738865080775,0.00545600797212316,0.8902825427723,0.38090025674626,"s__Erysipelatoclostridium ramosum",0.538354466221918
"eo.stat",-0.00408876455602702,0.00464924926406511,-0.879446190943089,0.386644964340522,"g__Longicatena",0.543171928756322
"eo.stat",-0.00408876455602702,0.00464924926406511,-0.879446190943089,0.386644964340522,"s__Longicatena caecimuris",0.543171928756322
"eo.stat",0.0919630032380373,0.106404961335448,0.864273639911571,0.394781568375298,"g__Paeniclostridium",0.551271559442983
"eo.stat",0.0919630032380373,0.106404961335448,0.864273639911571,0.394781568375298,"s__Paeniclostridium sordellii",0.551271559442983
"eo.stat",-0.000374505939228259,0.000440575539824025,-0.850037973914405,0.402514274984851,"g__Oscillibacter",0.559623800181399
"eo.stat",0.0193461475786781,0.02290982015149,0.84444781542381,0.405576818626089,"o__Acidaminococcales",0.559623800181399
"eo.stat",0.0193461475786781,0.02290982015149,0.84444781542381,0.405576818626089,"f__Acidaminococcaceae",0.559623800181399
"eo.stat",0.0193461475786781,0.02290982015149,0.84444781542381,0.405576818626089,"g__Phascolarctobacterium",0.559623800181399
"eo.stat",0.241238083304637,0.287123997348457,0.840187812695669,0.407920470181472,"s__Limosilactobacillus fermentum",0.560201778830996
"eo.stat",-0.000308222661509041,0.000367233960250381,-0.839308710171831,0.40840516779292,"g__Mediterraneibacter",0.560201778830996
"eo.stat",-0.0119482789767468,0.0143257064105805,-0.834044663090553,0.411315085662746,"s__Blautia obeum",0.562533867156403
"eo.stat",0.0137708728766807,0.0168937724738337,0.815144923847534,0.421869173236826,"f__unclassified-g__Massilistercora",0.57146476855135
"eo.stat",0.0137708728766807,0.0168937724738337,0.815144923847534,0.421869173236826,"g__Massilistercora",0.57146476855135
"eo.stat",0.0137708728766807,0.0168937724738337,0.815144923847534,0.421869173236826,"s__Massilistercora timonensis",0.57146476855135
"eo.stat",-0.00505524687382205,0.00621372559924201,-0.813561331777948,0.422761033078848,"s__Alistipes shahii",0.57146476855135
"eo.stat",-0.000450155396423112,0.000571268113700232,-0.787993213042041,0.437321240044623,"s__Oscillibacter sp. MM50",0.58815540151661
"eo.stat",0.00179121340739468,0.00228319216447579,0.784521528789469,0.439321475646602,"g__Ruthenibacterium",0.58815540151661
"eo.stat",0.00179121340739468,0.00228319216447579,0.784521528789469,0.439321475646602,"s__Ruthenibacterium lactatiformans",0.58815540151661
"eo.stat",-0.0576645467939946,0.0736404524799122,-0.783055302514938,0.440167913393076,"s__Bacteroides caecimuris",0.58815540151661
"eo.stat",-0.000245776293095937,0.000323751336913028,-0.759151438382976,0.454105918898677,"f__Rikenellaceae",0.603208892669512
"eo.stat",-0.000245776293095937,0.000323751336913028,-0.759151438382976,0.454105918898677,"g__Alistipes",0.603208892669512
"eo.stat",-0.0440504448979685,0.0588249711478434,-0.748839209580869,0.460198996025784,"c__Bacilli",0.603208892669512
"eo.stat",-0.0440504448979685,0.0588249711478434,-0.748839209580869,0.460198996025784,"o__Lactobacillales",0.603208892669512
"eo.stat",-0.0440504448979685,0.0588249711478434,-0.748839209580869,0.460198996025784,"f__Lactobacillaceae",0.603208892669512
"eo.stat",-0.0440504448979685,0.0588249711478434,-0.748839209580869,0.460198996025784,"g__Limosilactobacillus",0.603208892669512
"eo.stat",0.000271901357617684,0.00036335499360909,0.748307749721488,0.460514315908982,"s__Phocaeicola dorei",0.603208892669512
"eo.stat",-0.00377980712655038,0.00506726028573166,-0.745927170387029,0.461928297320575,"s__Coprococcus comes",0.603361399590077
"eo.stat",-0.00407824730218229,0.00548645899814515,-0.743329587182016,0.463474083114317,"s__Clostridium perfringens",0.603684730106884
"eo.stat",0.000179826310283431,0.000247115745865417,0.727700736566447,0.472838496055313,"s__Phocaeicola vulgatus",0.610391547374165
"eo.stat",0.0515078096883453,0.0718068805038905,0.717310226080001,0.479124547938861,"k__unclassified-p__Synergistetes",0.610391547374165
"eo.stat",0.0515078096883453,0.0718068805038905,0.717310226080001,0.479124547938861,"p__Synergistetes",0.610391547374165
"eo.stat",0.0515078096883453,0.0718068805038905,0.717310226080001,0.479124547938861,"c__Synergistia",0.610391547374165
"eo.stat",0.0515078096883453,0.0718068805038905,0.717310226080001,0.479124547938861,"o__Synergistales",0.610391547374165
"eo.stat",0.0515078096883453,0.0718068805038905,0.717310226080001,0.479124547938861,"f__Synergistaceae",0.610391547374165
"eo.stat",0.0515078096883453,0.0718068805038905,0.717310226080001,0.479124547938861,"g__Cloacibacillus",0.610391547374165
"eo.stat",0.0515078096883453,0.0718068805038905,0.717310226080001,0.479124547938861,"s__Cloacibacillus porcorum",0.610391547374165
"eo.stat",0.00100463515762315,0.00141619390064449,0.709390964871375,0.483947678458621,"f__Odoribacteraceae",0.614851558697428
"eo.stat",0.000407407404161422,0.000597090853201367,0.682320625038993,0.500642441827021,"k__unclassified-p__Proteobacteria",0.632605259373818
"eo.stat",0.000407407404161422,0.000597090853201367,0.682320625038993,0.500642441827021,"p__Proteobacteria",0.632605259373818
"eo.stat",-2.91523274758827e-06,4.35160520055832e-06,-0.669921238998023,0.508395632122384,"d__Bacteria",0.633872128761617
"eo.stat",-0.0888132493255455,0.133363332502812,-0.665949535444258,0.510893062693581,"c__Alphaproteobacteria",0.633872128761617
"eo.stat",5.87210714122408e-06,8.91057988590171e-06,0.659003927512609,0.515276698219121,"d__Eukaryota",0.633872128761617
"eo.stat",5.87210714122408e-06,8.91057988590171e-06,0.659003927512609,0.515276698219121,"k__Metazoa",0.633872128761617
"eo.stat",5.87210714122408e-06,8.91057988590171e-06,0.659003927512609,0.515276698219121,"p__Chordata",0.633872128761617
"eo.stat",5.87210714122408e-06,8.91057988590171e-06,0.659003927512609,0.515276698219121,"c__Mammalia",0.633872128761617
"eo.stat",5.87210714122408e-06,8.91057988590171e-06,0.659003927512609,0.515276698219121,"o__Primates",0.633872128761617
"eo.stat",5.87210714122408e-06,8.91057988590171e-06,0.659003927512609,0.515276698219121,"f__Hominidae",0.633872128761617
"eo.stat",5.87210714122408e-06,8.91057988590171e-06,0.659003927512609,0.515276698219121,"g__Homo",0.633872128761617
"eo.stat",5.87210714122408e-06,8.91057988590171e-06,0.659003927512609,0.515276698219121,"s__Homo sapiens",0.633872128761617
"eo.stat",-0.21365868605346,0.326975356764249,-0.653439721475734,0.518803282328518,"g__Solibaculum",0.634851384954634
"eo.stat",-0.21365868605346,0.326975356764249,-0.653439721475734,0.518803282328518,"s__Solibaculum mannosilyticum",0.634851384954634
"eo.stat",0.127082829896936,0.196014403499838,0.648334140899197,0.522050721061897,"s__Lachnoclostridium phocaeense",0.637148517831449
"eo.stat",0.00851364629503591,0.0134721092840488,0.631946053549032,0.532548471841633,"s__Parabacteroides goldsteinii",0.648259265461673
"eo.stat",0.000161941758766673,0.00025905764730623,0.625118619159089,0.536954962614148,"s__Akkermansia muciniphila",0.651916599518483
"eo.stat",-0.101274947392599,0.167289745272457,-0.605386464231013,0.549798074266706,"s__Anaerostipes caccae",0.66577110555734
"eo.stat",-0.00163743166282799,0.00275975003375098,-0.593326077652924,0.557725742297793,"g__Clostridium",0.673616805632399
"eo.stat",0.000415794035982594,0.000722275691771002,0.575672199299796,0.569434996195574,"s__[Ruminococcus] gnavus",0.68458980627751
"eo.stat",-0.00179827692635594,0.00320932440495066,-0.560328810506642,0.579711313152188,"f__Peptostreptococcaceae",0.68458980627751
"eo.stat",0.000114942713853884,0.000207138656260469,0.55490711356816,0.583364340164743,"k__unclassified-p__Verrucomicrobia",0.68458980627751
"eo.stat",0.000114942713853884,0.000207138656260469,0.55490711356816,0.583364340164743,"p__Verrucomicrobia",0.68458980627751
"eo.stat",0.000114942713853884,0.000207138656260469,0.55490711356816,0.583364340164743,"c__Verrucomicrobiae",0.68458980627751
"eo.stat",0.000114942713853884,0.000207138656260469,0.55490711356816,0.583364340164743,"o__Verrucomicrobiales",0.68458980627751
"eo.stat",0.000114942713853884,0.000207138656260469,0.55490711356816,0.583364340164743,"f__Akkermansiaceae",0.68458980627751
"eo.stat",0.000114942713853884,0.000207138656260469,0.55490711356816,0.583364340164743,"g__Akkermansia",0.68458980627751
"eo.stat",-0.00016140945327905,0.000293935582034524,-0.549132065474442,0.587267848731875,"c__Tissierellia",0.68458980627751
"eo.stat",-0.00016140945327905,0.000293935582034524,-0.549132065474442,0.587267848731875,"o__Tissierellales",0.68458980627751
"eo.stat",-0.00016140945327905,0.000293935582034524,-0.549132065474442,0.587267848731875,"f__Peptoniphilaceae",0.68458980627751
"eo.stat",-0.00262662167833918,0.00478521082393354,-0.548904066086694,0.587422220870379,"f__unclassified-g__Intestinimonas",0.68458980627751
"eo.stat",-0.00262662167833918,0.00478521082393354,-0.548904066086694,0.587422220870379,"g__Intestinimonas",0.68458980627751
"eo.stat",-0.00262662167833918,0.00478521082393354,-0.548904066086694,0.587422220870379,"s__Intestinimonas butyriciproducens",0.68458980627751
"eo.stat",-0.0035360201285655,0.00652679004531059,-0.541770166347865,0.592262361580646,"s__Desulfovibrio fairfieldensis",0.688504995337501
"eo.stat",-4.96711966485606e-05,9.42423177498557e-05,-0.527058309202467,0.602304391984366,"f__Lachnospiraceae",0.698432773747457
"eo.stat",0.00148711424264626,0.0028792406131034,0.516495299447507,0.609564035693287,"o__Selenomonadales",0.700574755226079
"eo.stat",0.00148711424264626,0.0028792406131034,0.516495299447507,0.609564035693287,"f__Selenomonadaceae",0.700574755226079
"eo.stat",0.00148506625845203,0.00288359475295485,0.515005188204852,0.61059143816338,"g__Selenomonas",0.700574755226079
"eo.stat",0.00148506625845203,0.00288359475295485,0.515005188204852,0.61059143816338,"s__Selenomonas sputigena",0.700574755226079
"eo.stat",0.0141777974183643,0.0276387379991346,0.512968335197079,0.611997117149669,"o__Corynebacteriales",0.700574755226079
"eo.stat",4.81544803843724e-05,9.4461662857542e-05,0.509778029812944,0.614201848829624,"s__Fusobacterium nucleatum",0.700574755226079
"eo.stat",-0.000175090363647846,0.000345424369550324,-0.506884803396413,0.616204462123584,"g__Parvimonas",0.700574755226079
"eo.stat",-0.000175090363647846,0.000345424369550324,-0.506884803396413,0.616204462123584,"s__Parvimonas micra",0.700574755226079
"eo.stat",-9.34025671782096e-06,1.86650770326084e-05,-0.500413510295365,0.620694616839235,"k__unclassified-p__Bacteroidetes",0.702245734380156
"eo.stat",-9.34025671782096e-06,1.86650770326084e-05,-0.500413510295365,0.620694616839235,"p__Bacteroidetes",0.702245734380156
"eo.stat",3.56657723259029e-05,7.19021216891087e-05,0.496032265641827,0.623743072254868,"f__Fusobacteriaceae",0.702277308955239
"eo.stat",3.56657723259029e-05,7.19021216891087e-05,0.496032265641827,0.623743072254868,"g__Fusobacterium",0.702277308955239
"eo.stat",-0.00011498078952528,0.00023844516994663,-0.482210604437973,0.633404555851038,"g__Faecalibacterium",0.709718357760802
"eo.stat",-0.00011498078952528,0.00023844516994663,-0.482210604437973,0.633404555851038,"s__Faecalibacterium prausnitzii",0.709718357760802
"eo.stat",-0.000259517535381357,0.000605055183639878,-0.42891548142792,0.671266797514443,"o__Veillonellales",0.744834203923841
"eo.stat",-0.000259517535381357,0.000605055183639878,-0.42891548142792,0.671266797514443,"f__Veillonellaceae",0.744834203923841
"eo.stat",-0.00196882081211676,0.00459688068920112,-0.428294955912576,0.671713113762261,"s__Oscillibacter sp. MM59",0.744834203923841
"eo.stat",0.130920796983968,0.309643284934893,0.422811678320412,0.675662279191676,"s__Corynebacterium matruchotii",0.744834203923841
"eo.stat",0.119324150078178,0.282488940560072,0.422402908381481,0.675957062485722,"f__Yersiniaceae",0.744834203923841
"eo.stat",0.119324150078178,0.282488940560072,0.422402908381481,0.675957062485722,"g__Yersinia",0.744834203923841
"eo.stat",0.119324150078178,0.282488940560072,0.422402908381481,0.675957062485722,"s__Yersinia enterocolitica",0.744834203923841
"eo.stat",-7.91966312657064e-06,1.92864866309691e-05,-0.410632754327257,0.684467384836493,"c__Bacteroidia",0.750654089502285
"eo.stat",-7.91966312657064e-06,1.92864866309691e-05,-0.410632754327257,0.684467384836493,"o__Bacteroidales",0.750654089502285
"eo.stat",0.00153895383306552,0.00407373198424862,0.377774934388418,0.708446483006514,"f__unclassified-g__Flintibacter",0.771493242618335
"eo.stat",0.00153895383306552,0.00407373198424862,0.377774934388418,0.708446483006514,"g__Flintibacter",0.771493242618335
"eo.stat",0.00153895383306552,0.00407373198424862,0.377774934388418,0.708446483006514,"s__Flintibacter sp. KGMB00164",0.771493242618335
"eo.stat",0.0021568155719662,0.00671344495857832,0.321268079990774,0.750393136328076,"g__Peptoniphilus",0.815263571010644
"eo.stat",-0.000984948034074559,0.0031729749754415,-0.310417838683871,0.758542149482156,"s__[Clostridium] innocuum",0.822196036151988
"eo.stat",-0.000146535359213583,0.000481342205518556,-0.304430730431625,0.763050940354636,"s__Alistipes onderdonkii",0.825159737825363
"eo.stat",0.000157545579387662,0.000533476842171832,0.295318497324607,0.769929456758796,"f__Porphyromonadaceae",0.828743512483426
"eo.stat",0.000157545579387662,0.000533476842171832,0.295318497324607,0.769929456758796,"g__Porphyromonas",0.828743512483426
"eo.stat",0.000525431077358937,0.00182414626418091,0.28804218591258,0.775435866469096,"g__Lachnoclostridium",0.832742905099606
"eo.stat",0.000440275196112831,0.00177682785046679,0.247787198966499,0.806107195544346,"g__Erysipelatoclostridium",0.86368628094037
"eo.stat",0.0125798352775143,0.0548047568331422,0.229539113106819,0.820118458309449,"g__Anaerococcus",0.874667621820857
"eo.stat",0.0125798352775143,0.0548047568331422,0.229539113106819,0.820118458309449,"s__Anaerococcus mediterraneensis",0.874667621820857
"eo.stat",0.000671513838486948,0.00310525097516921,0.216251067580892,0.830359814858288,"s__[Clostridium] scindens",0.878808951906399
"eo.stat",-0.000906854882697099,0.00428859997708736,-0.211457092650781,0.834062198365822,"c__Deltaproteobacteria",0.878808951906399
