"Taxa","log2FoldChange","y.axis","baseMean","lfcSE","stat","pvalue","padj","Taxa.Level"
"o__Desulfarculales",-0.11766486133026,0,0.0319089015721808,1.85004121150232,-0.0636012109344907,0.949287767510109,1,"order"
"o__Desulfobacterales",0.335012051048621,0,0.330183009494017,0.670521632472428,0.499628997521414,0.617336335894822,1,"order"
"o__Desulfovibrionales",0.484279109845412,0,1.84256725861557,0.504290978909922,0.96031682123728,0.336895786639499,1,"order"
"o__Desulfurellales",0.0414211939718523,0,0.0234683814879161,2.53229515723039,0.0163571745787941,0.986949444909395,1,"order"
"o__Desulfurobacteriales",0.0776896808435461,0,0.0190369711114495,2.76554043078044,0.0280920430520056,0.97758874029521,1,"order"
"o__Desulfurococcales",0.0476476639266198,0,0.0429553777181128,2.67819076995719,0.0177909895221472,0.985805592943473,1,"order"
"o__Dictyoglomales",0.0772412816109423,0,0.0224802166926344,2.58227199832602,0.0299121400305679,0.976137123838299,1,"order"
"o__Diplomonadida",-0.757757829794805,0,0.0927419112856298,2.24291988973381,-0.337844357822667,0.735480480484852,1,"order"
"o__Eggerthellales",0.496467670351085,0,0.436450065983093,0.70343741529848,0.705773761181619,0.480328841911533,1,"order"
"o__Egibacterales",-0.25099041637004,0,0.0170157807303127,2.34891996076299,-0.106853541441451,0.914905170651416,1,"order"
"o__Egicoccales",-0.0367287400117682,0,0.0944770156691829,1.10753289550377,-0.0331626628526114,0.973544872461889,1,"order"
"o__Elusimicrobiales",0.163018946136729,0,0.0387720437148774,1.9972261335255,0.0816226782737757,0.934946766810301,1,"order"
"o__Emcibacterales",-0.403245448600563,0,0.0614749325244128,1.66557093672777,-0.242106439124586,0.808697688908297,1,"order"
"o__Endomicrobiales",-0.12655062923206,0,0.00405717527034867,4.0368172447802,-0.0313491103407507,0.974991125246253,1,"order"
"o__Enterobacterales",0.119849797149457,0,6361.0612050315,0.330038101890601,0.363139275322773,0.716500846811105,1,"order"
"o__Entomoplasmatales",0.192790929484036,0,0.291893798537547,0.64271935959982,0.299961291976757,0.76420668133037,1,"order"
"o__Eurotiales",0.71756369119898,0,19.8920163572672,0.516149405510646,1.39022477510958,0.16446063244799,1,"order"
"o__Euzebyales",-0.238223468447164,0,0.0700410738737891,1.50133588356592,-0.158674332009799,0.873925462026822,1,"order"
"o__Fervidicoccales",-0.00648953010425219,0,0.0105536498888646,4.03682738967918,-0.00160758176602838,0.998717335881127,1,"order"
"o__Fibrobacterales",0.219974855386285,0,0.0400482870830817,1.73387489684773,0.126868931424182,0.899044137031408,1,"order"
"o__Fimbriimonadales",0.523173856535427,0,0.163055290754191,1.0308717896053,0.507506230950155,0.611799665540646,1,"order"
"o__Flavobacteriales",-0.444216029051157,0,17.1286664349307,0.27020377565034,-1.64400378189385,0.100175421186873,1,"order"
"o__Frankiales",0.0081741205000613,0,0.273246874673566,0.881423285240472,0.00927377417517535,0.992600704825532,1,"order"
"o__Gemmatales",0.453526699732705,0,0.868931438636045,0.462340662285225,0.980936215930144,0.32662419670648,1,"order"
"o__Gemmatimonadales",0.872032901373909,0,0.824271000951219,0.745332653456869,1.1699915431444,0.242004372126626,1,"order"
"o__Geodermatophilales",0.655860548833684,0,1.25823980424501,0.668603688549836,0.980940667940689,0.32662200113068,1,"order"
"o__Ghabrivirales",-0.0268473913354028,0,0.000963559559616218,4.03682845644187,-0.00665061486389405,0.994693616197774,1,"order"
"o__Gloeobacterales",0.0874342664286011,0,0.0918107854032064,1.48632778433284,0.0588256960209133,0.953090941431812,1,"order"
"o__Gloeoemargaritales",0.0297444679967988,0,0.0357039246469829,2.4254105783025,0.0122636836265538,0.990215241444332,1,"order"
"o__Glycomycetales",-0.101698311968844,0,0.0691961642216517,1.21685672937066,-0.0835745979902178,0.933394664128617,1,"order"
"o__Halanaerobiales",-0.214874442606206,0,0.146432276929769,0.911050073857538,-0.235853603190429,0.813546271903669,1,"order"
"o__Halobacteriales",0.108645560570265,0,0.325344945901704,0.895800679487485,0.121283186157466,0.903466737204396,1,"order"
"o__Haloferacales",-0.179605315779726,0,0.192898323421392,1.09412461608274,-0.164154350555389,0.869609636511897,1,"order"
"o__Herpesvirales",1.72065142112164,0,0.501744223401437,2.00368898653174,0.858741767154187,0.390483001575496,1,"order"
"o__Holosporales",0.0750416260289717,0,0.0677769510939894,1.37261315467419,0.0546706300849813,0.956400868153062,1,"order"
"o__Hydrogenophilales",0.512231987989167,0,0.342017873338595,0.639065992075113,0.801532227252301,0.422823594799592,1,"order"
"o__Hyphomonadales",-0.0950927053578623,0,0.0537501850589235,1.36883492449311,-0.0694698123611038,0.944615660830112,1,"order"
"o__Hypocreales",0.333007984909784,0,34.9822878531598,0.243549995204438,1.3673085258337,0.171528620455049,1,"order"
"o__Ignavibacteriales",0.0360177158994038,0,0.0638328653663845,1.24778255215036,0.0288653786970598,0.976971957906447,1,"order"
"o__Imitervirales",-0.0376187155079716,0,0.0027596632682161,4.03682701065488,-0.00931888223316977,0.992564715357663,1,"order"
"o__Immundisolibacterales",-0.0577474862382171,0,0.0262216861283069,1.78265239361465,-0.03239413721097,0.974157737863912,1,"order"
"o__Isosphaerales",0.791350642181656,0,0.488518694460609,0.780274213425351,1.01419555915821,0.310489447225351,1,"order"
"o__Jatrophihabitantales",-0.0718999677165088,0,0.179188457693397,1.01620671660336,-0.0707532892095342,0.943594108413225,1,"order"
"o__Jiangellales",-0.148247230807606,0,0.0491146876313715,1.61052609017449,-0.092048947056514,0.92665915050751,1,"order"
"o__Kiritimatiellales",-0.176607039235298,0,0.0377974245773414,1.81257916123201,-0.0974341110240162,0.922381656908785,1,"order"
"o__Koleobacterales",-0.00955548470172987,0,0.00827716663383274,3.33899030210887,-0.00286178869573078,0.997716626100139,1,"order"
"o__Kordiimonadales",0.00929499118052166,0,0.00780758384012362,4.03682657270854,0.00230254904765084,0.998162833287749,1,"order"
"o__Kosmotogales",0.00572761298966654,0,0.0239239849082498,2.15035054550916,0.0026635717611848,0.997874779728097,1,"order"
"o__Ktedonobacterales",-0.0358567754538258,0,0.0264854726738078,2.0629561369148,-0.0173812592581103,0.986132459843695,1,"order"
"o__Lefavirales",1.00035946464388,0,0.339367579067713,0.821768371899279,1.21732534233684,0.223480455867396,1,"order"
"o__Legionellales",0.457675362284854,0,1.11357272887798,0.367793194442757,1.24438235725997,0.213358873023952,1,"order"
"o__Leptospirales",0.473679498683081,0,0.112937392604886,1.29480572728237,0.365830555659708,0.714491517880586,1,"order"
"o__Limnochordales",0.0477708776462311,0,0.0389959516699688,1.69956953496067,0.0281076335292963,0.977576305804196,1,"order"
"o__Magnaporthales",0.080803615567264,0,0.0866813269834007,0.987399538370824,0.0818347714650417,0.934778105164401,1,"order"
"o__Magnetococcales",-0.0499147285711253,0,0.0157537671277414,3.05066962407574,-0.0163618925422801,0.986945681022877,1,"order"
"o__Maricaulales",0.218361130196267,0,0.124529713223213,0.933432986742949,0.233933376361811,0.815036701421465,1,"order"
"o__Marinilabiliales",-0.220569984722184,0,0.12317474788809,0.924130672947758,-0.238678350561202,0.811355005384244,1,"order"
"o__Mariprofundales",-0.068255003727559,0,0.0307004230647802,2.08775604506759,-0.0326929977708909,0.973919407877338,1,"order"
"o__Martellivirales",0.114035941996598,0,0.058001086548047,1.86655222733542,0.0610944287154442,0.951284006105427,1,"order"
"o__Mesoaciditogales",-0.0148937593542248,0,0.00953950255457,4.03682406880883,-0.00368947447308982,0.997056231958984,1,"order"
"o__Methanobacteriales",0.474711105809645,0,0.31471615084956,0.813446433112666,0.583580044715613,0.559502889153836,1,"order"
"o__Methanocellales",-0.0997742087139554,0,0.00224798195717568,4.03682013909211,-0.0247160401692791,0.980281460784073,1,"order"
"o__Methanococcales",-0.0605066640949903,0,0.0393679329245483,2.52937224489671,-0.0239216130472963,0.980915134496017,1,"order"
"o__Methanomassiliicoccales",-0.129828754346142,0,0.0201980737663757,2.92268905970412,-0.0444209943972915,0.964568827055758,1,"order"
"o__Methanomicrobiales",-0.0854791520258166,0,0.0185913189652587,1.9823957764963,-0.0431191152842815,0.96560658167624,1,"order"
"o__Methanosarcinales",0.00631162039911422,0,0.00706960591947402,4.03682672644194,0.00156351035772033,0.998752499733185,1,"order"
"o__Methylacidiphilales",0.178037132033521,0,0.0350721221402364,2.31505701746225,0.076903994454825,0.938699919845113,1,"order"
"o__Methylococcales",-0.0287082818713863,0,0.22792758035913,0.547284137066923,-0.0524558998279092,0.95816543376498,1,"order"
"o__Micrococcales",0.293227547369868,0,40.3058188312387,0.237822691740669,1.2329670698102,0.217588050342682,1,"order"
"o__Micromonosporales",-0.618354198393514,0,0.998301680422103,0.500231246916229,-1.23613669119128,0.216407758376857,1,"order"
"o__Miltoncostaeales",-0.0637294147200894,0,0.0281517762917505,2.03819652840996,-0.0312675514023204,0.975056167978371,1,"order"
"o__Mononegavirales",-0.0951806658302043,0,0.00189635086401792,4.03682204936963,-0.0235781178031038,0.981189126762317,1,"order"
"o__Myxococcales",0.570181432437498,0,1.06300394238639,0.477450659157722,1.19422064144463,0.232391670790424,1,"order"
"o__Nakamurellales",-0.00101415564827843,0,0.121924079912927,1.06860426957759,-0.000949046973843107,0.999242770185765,1,"order"
"o__Natranaerobiales",0.0736663466702067,0,0.0290528949122081,2.31943643662473,0.0317604507314746,0.974663086457027,1,"order"
"o__Natrialbales",-0.358305285778172,0,0.155965465554886,1.21697811592335,-0.294422127308607,0.768435360677237,1,"order"
"o__Nautiliales",0.281704719245419,0,0.103652759439459,1.22327954826281,0.230286462031897,0.817869179675928,1,"order"
"o__Neisseriales",0.542476242541436,0,6.95988167795026,0.396658728743737,1.3676145341854,0.171432764602468,1,"order"
"o__Nevskiales",-0.232150876287755,0,0.18101016619504,0.939233777749191,-0.247170493425064,0.804776279779598,1,"order"
"o__Nitrosomonadales",0.297857761758144,0,0.960692132840745,0.487316509743005,0.611220337918009,0.541053720909789,1,"order"
"o__Nitrosopumilales",-0.0827421443314591,0,0.0439713316929982,1.53496318496236,-0.0539049699315676,0.957010876992368,1,"order"
"o__Nitrososphaerales",-0.0995743124456952,0,0.0654831446189981,1.6436472050397,-0.0605813170492937,0.951692653025594,1,"order"
"o__Nitrospirales",-0.366615874037414,0,0.151546167901778,1.02436726542583,-0.357894952729684,0.720421928027215,1,"order"
"o__Opitutales",0.326920127221928,0,0.324088114091318,0.825363960427743,0.396092079247685,0.692037101330413,1,"order"
"o__Orbales",-0.0203489524765081,0,0.0283830618480427,2.14404950016249,-0.00949089677032455,0.992427473684184,1,"order"
"o__Ortervirales",0.0492338580591221,0,0.0145481823028252,4.03682454475108,0.0121961847767545,0.990269093706922,1,"order"
"o__Oscillatoriales",0.128552370797559,0,0.0778244553859454,1.49596876902833,0.085932523097429,0.931520057433509,1,"order"
"o__Parachlamydiales",0.372021251008406,0,0.2080860941789,0.952443331446007,0.390596730247038,0.696095342911217,1,"order"
"o__Parvularculales",0.0705000661275057,0,0.0241795410884474,3.14468435753908,0.022418805231911,0.982113879715467,1,"order"
"o__Patatavirales",-0.0329727695815888,0,0.000336883808652011,4.03682876642296,-0.00816798816334387,0.993482960816892,1,"order"
"o__Pelagibacterales",0.0196498228623934,0,0.0966176173087815,1.13939508109818,0.017245837890975,0.986240494268296,1,"order"
"o__Petitvirales",-0.158258163884053,0,0.671732944346887,0.414503348994689,-0.381801894406601,0.70260831349922,1,"order"
"o__Petrotogales",0.435601418032453,0,0.105114329096705,2.09883994658916,0.207543895255259,0.835585115410364,1,"order"
"o__Phycisphaerales",-0.0399802140002222,0,0.0455176685871594,1.36689800196515,-0.0292488641747546,0.976666109909859,1,"order"
"o__Picornavirales",-0.0298397623931504,0,0.00902092787208408,3.89271865992528,-0.00766553275486987,0.993883849662518,1,"order"
"o__Pimascovirales",-0.121207736744205,0,0.043792512449151,2.29188344773266,-0.0528856460236295,0.957823021204775,1,"order"
"o__Pirellulales",0.0848110975758365,0,0.553509885015254,0.507803744371494,0.167015502575324,0.867357850961251,1,"order"
"o__Piroplasmida",0.430373067778579,0,12.4419439751976,0.393164325317054,1.09463916247111,0.273674751303578,1,"order"
"o__Planctomycetales",0.693530084759213,0,0.749674952750357,0.642680043417602,1.07912186143389,0.280533406863884,1,"order"
"o__Pleurocapsales",0.708773887046464,0,0.254030108551512,1.57501044307379,0.450012182562562,0.652701656315367,1,"order"
"o__Primates",0.000626378306272111,0,161287260.507555,0.154593901841329,0.00405176594167996,0.996767167356614,1,"order"
"o__Propionibacteriales",-0.0294163731923551,0,277.623361658514,0.223345305175062,-0.131708043602251,0.895215223073513,1,"order"
"o__Pseudonocardiales",-0.339450205078474,0,1.96319884987496,0.390684253250064,-0.86886072897646,0.384923311648826,1,"order"
"o__Puniceicoccales",2.06350705010624,0,0.777612239739916,1.48194291268448,1.39243356302321,0.16379114688708,1,"order"
"o__Rhodocyclales",-0.225621925926251,0,1.15448853978254,0.391905753281087,-0.575704551508403,0.564814898367616,1,"order"
"o__Rhodospirillales",0.273557044628631,0,3.90492949143515,0.3951715013011,0.692248919084363,0.488781022557604,1,"order"
"o__Rickettsiales",-0.119473880356333,0,0.36730607962752,0.593563233662215,-0.201282481091683,0.840477700297667,1,"order"
"o__Rowavirales",0.84889965512587,0,0.270551735037292,1.44028367896879,0.589397538499958,0.555594627369662,1,"order"
"o__Rubrobacterales",0.545979810435777,0,0.81655819128868,0.46214483450497,1.18140411765201,0.237442223045821,1,"order"
"o__Saccharomycetales",0.0859958839494136,0,2263.03890996747,0.599461055833153,0.143455330605077,0.885930587301181,1,"order"
"o__Salinisphaerales",-0.0955621414214456,0,0.0106916572540401,2.46194664877705,-0.038815683300414,0.969037340792013,1,"order"
"o__Saprospirales",0.391023544489785,0,0.149284006060697,0.84122167775465,0.464828183616816,0.642054503109533,1,"order"
"o__Sedimentisphaerales",0.228628383620317,0,0.065050667395839,1.4458848421476,0.158123508149329,0.874359476816738,1,"order"
"o__Selenomonadales",0.98981826078792,0,1.62607201615301,0.638195956598711,1.55096291437381,0.1209105716434,1,"order"
"o__Sepolyvirales",-0.0949099623503566,0,0.0969753922639842,1.52302298995581,-0.0623168284236539,0.950310527378185,1,"order"
"o__Silvanigrellales",-0.104485983117195,0,0.0478676109983347,1.46481444444304,-0.0713305248412701,0.94313470178677,1,"order"
"o__Sobelivirales",0.108029661116719,0,2.42440846049429,0.292027187188909,0.369930149848809,0.711434536184276,1,"order"
"o__Solirubrobacterales",1.04595920578863,0,0.729884842611708,0.732567137564658,1.42779979083666,0.153349493072184,1,"order"
"o__Sordariales",0.662310551602412,0,3.85742503304597,0.427638349116747,1.54876323175965,0.121438647277605,1,"order"
"o__Sphaerobacterales",0.0671965385802171,0,0.0335948502205157,1.34593920553148,0.0499253891290601,0.960181844929005,1,"order"
"o__Sphingomonadales",0.0205948999486343,0,30.5760809878278,0.190014328550269,0.10838603649401,0.913689477144403,1,"order"
"o__Streptomycetales",-0.0603220818623339,0,3820.14155230248,0.175865584835745,-0.343001059125204,0.73159766337212,1,"order"
"o__Streptosporangiales",0.266800191115768,0,0.988522664040233,0.458592117195373,0.581781023074375,0.560714188036346,1,"order"
"o__Sulfolobales",0.774022863794108,0,0.22076466846102,1.72137230701325,0.449654534722423,0.652959559028604,1,"order"
"o__Synechococcales",0.892008391028876,0,1.22445145152648,0.667625986610451,1.33608997989671,0.181519864714294,1,"order"
"o__Synergistales",0.722846419503447,0,0.497325898949516,0.766121797291607,0.943513710298876,0.345418205894793,1,"order"
"o__Syntrophobacterales",0.225086755249397,0,0.109933051945455,0.968652336715254,0.232371044509816,0.816249836589603,1,"order"
"o__Tepidiformales",0.324431812241623,0,0.128375147573074,1.09949202828314,0.295074274206629,0.767937141437534,1,"order"
"o__Tepidisphaerales",0.327266877700678,0,0.342528219149158,0.920271169276315,0.355620048336443,0.722125127506117,1,"order"
"o__Thermales",-0.0893291076414105,0,4.10419161069438,0.227114373716654,-0.393322123032411,0.694081580440051,1,"order"
"o__Thermococcales",-0.250611358416053,0,0.0440880926250125,1.70028307759842,-0.147393902649453,0.882821117942395,1,"order"
"o__Thermodesulfobacteriales",0.0651404416406534,0,0.0732330027504702,1.50116704238005,0.0433931999581975,0.965388098244544,1,"order"
"o__Thermodesulfovibrionales",0.0973655857574099,0,0.0241389650441869,1.95169842013568,0.049887618267704,0.960211944209255,1,"order"
"o__Thermomicrobiales",0.0556892890421409,0,0.0304793027060083,1.7602813063757,0.0316365849256227,0.974761867431231,1,"order"
"o__Thermoplasmatales",0.00508980445816119,0,0.0117353017366054,4.03682479112027,0.00126084353954552,0.998993992672755,1,"order"
"o__Thermoproteales",0.229348054089069,0,0.0934343780626103,2.81191346147934,0.0815629845053658,0.934994237268521,1,"order"
"o__Thermosediminibacterales",-0.0340270247588214,0,0.0675013059871586,1.23741214687062,-0.0274985378516566,0.97806210603304,1,"order"
"o__Thermotogales",0.362527004392402,0,0.104582265892957,1.60621693824762,0.225702391600924,0.82143289785371,1,"order"
"o__Thermotomaculales",-0.310931670072732,0,0.0401634581334086,2.38741304500437,-0.130237903626837,0.896378207190563,1,"order"
"o__Thiotrichales",0.0419911189331775,0,0.246916719291669,0.717227574798188,0.058546436875343,0.953313374625806,1,"order"
"o__Tolivirales",0.0151023285437791,0,0.00971081333379329,4.03682627435909,0.00374113908237897,0.997015009849403,1,"order"
"o__Tremellales",-0.033490893751445,0,0.188843589973828,2.01437378285361,-0.0166259579212756,0.98673501599216,1,"order"
"o__Trueperales",0.703660601433555,0,0.352439752626031,0.939837862416856,0.748704249501127,0.454035481814345,1,"order"
"o__Trypanosomatida",0.709727805929768,0,0.611914947687175,0.505791547492992,1.40320218763561,0.160556555442858,1,"order"
"o__Tymovirales",-0.142999148558224,0,0.00731802669587678,4.03681443639246,-0.0354237606933494,0.971741838305987,1,"order"
"o__unclassified-f__Candidatus",0.143221731341174,0,0.0480878003793364,1.45250157675379,0.0986034945733149,0.921453095277291,1,"order"
"o__unclassified-f__Casimicrobiaceae",-0.0400876088656989,0,0.0678532894555227,1.2785093625866,-0.0313549591726073,0.974986460846615,1,"order"
"o__unclassified-f__Unikaryonidae",0.163642296709229,0,0.0667983289474293,1.53435513632722,0.106652164700891,0.915064933104645,1,"order"
"o__unclassified-f__Vicinamibacteraceae",0.334123493870685,0,0.345307867663319,0.782268668276894,0.427121150853019,0.66929108818845,1,"order"
"o__unclassified-g__Candidatus",0.50646354585603,0,1.17595962234889,0.495488761810136,1.02214941062599,0.306710190290449,1,"order"
"o__unclassified-g__Chloracidobacterium",0.0486934316394989,0,0.0388189550472838,1.67735909117855,0.0290298194915949,0.976840808096359,1,"order"
"o__unclassified-g__Dehalogenimonas",0.0413178861559877,0,0.0514741169910732,2.2516522025203,0.018350030306519,0.985359615759952,1,"order"
"o__unclassified-g__Ezakiella",0.630377850910301,0,0.186447325806556,1.10457704646296,0.570696134714078,0.568205639379045,1,"order"
"o__unclassified-g__Gallaecimonas",0.0112058477472778,0,0.0140989918743915,2.3721725793078,0.00472387542332511,0.996230906750463,1,"order"
"o__unclassified-g__Methylacidimicrobium",0.246403014493605,0,0.0670567863398955,2.35762398624221,0.104513279442132,0.916762030520677,1,"order"
"o__unclassified-g__Micavibrio",-0.0128267376066944,0,0.0744876866041387,1.1318490471758,-0.0113325514905895,0.990958125667951,1,"order"
"o__unclassified-g__Ndongobacter",0.0692300297165792,0,0.0399246183774055,2.42212352925333,0.0285823695118972,0.97719767343136,1,"order"
"o__unclassified-g__Pandoravirus",0.00419235711123978,0,0.0501746160139085,1.81740934642036,0.0023067764670063,0.998159460304071,1,"order"
"o__unclassified-g__Pseudohongiella",-0.282519203754505,0,0.00741568550113875,3.16029653656286,-0.0893964222932615,0.928766866685364,1,"order"
"o__unclassified-g__Sedimentibacter",0.0918821852505496,0,0.024707179605506,2.19663934090642,0.0418285257572758,0.966635394641799,1,"order"
"o__unclassified-g__Sedimenticola",-0.215496116876162,0,0.00672416610103344,3.43775906564975,-0.0626850552237385,0.950017298191382,1,"order"
"o__unclassified-g__Thermobaculum",0.0251285921673253,0,0.0407939413136272,1.47721682662633,0.0170107676235411,0.986428025694067,1,"order"
"o__unclassified-s__Abyssogena phaseoliformis symbiont",0.231317033820236,0,0.0597358732227079,4.03681587484343,0.0573018539839168,0.954304743516093,1,"order"
"o__unclassified-s__Apis mellifera filamentous virus",-0.0333661045171824,0,0.000297210345011721,4.03682878564354,-0.00826542474029234,0.99340522030086,1,"order"
"o__unclassified-s__Bathymodiolus septemdierum thioautotrophic gill symbiont",-0.0460563584099376,0,0.00792241200193172,4.03681735411077,-0.0114090765991772,0.990897071412456,1,"order"
"o__unclassified-s__Bathymodiolus thermophilus thioautotrophic gill symbiont",-0.0278922489605108,0,0.00228157102291389,4.03682649947086,-0.00690944953026019,0.994487100760948,1,"order"
"o__unclassified-s__cyanobacterium endosymbiont of Epithemia turgida",0.00424174643843649,0,0.00639639735298574,4.03682683328827,0.00105076254533844,0.999161612942282,1,"order"
"o__unclassified-s__cyanobacterium endosymbiont of Rhopalodia gibberula",0.211128270713207,0,0.0592499973250581,3.4621435020954,0.0609819525347304,0.951373582093044,1,"order"
"o__unclassified-s__endosymbiont 'TC1' of Trimyema compressum",0.0458995849858582,0,0.0279567945805736,2.2051321615254,0.020814890729319,0.983393319228458,1,"order"
"o__unclassified-s__endosymbiont of Euscepes postfasciatus",-0.0763230469103016,0,0.0114776104931358,3.74537786242066,-0.020377929734698,0.983741889715213,1,"order"
"o__unclassified-s__endosymbiont of unidentified scaly snail isolate Monju",-0.212171146683826,0,0.0154850943056128,2.8407682038428,-0.0746879475758759,0.940462997329443,1,"order"
"o__unclassified-s__Isorropodon fossajaponicum symbiont",-0.125324665085278,0,0.00523255760524324,4.03681694372429,-0.0310454169293234,0.975233319640657,1,"order"
"o__unclassified-s__Plasmid pWW100",0,0,0,0,0,1,1,"order"
"o__Xanthomonadales",-0.189483771079959,0,7.69947184327892,0.279406493656703,-0.678165237321831,0.497666930978098,1,"order"
"o__Zurhausenvirales",-0.0847544019413775,0,0.00373829157566803,4.03682152458877,-0.0209953304660927,0.983249380604254,1,"order"
"f__Acaryochloridaceae",0.10747446789652,0,0.0442990748233765,2.02426071520521,0.0530931945125581,0.957657653798992,1,"family"
"f__Acetobacteraceae",-0.292343083532271,0,3.02083643104417,0.520100098363204,-0.562090036999219,0.574054676050237,1,"family"
"f__Acholeplasmataceae",0.575355003039415,0,0.292963696823137,0.953804949941475,0.603220818967986,0.546361799685599,1,"family"
"f__Acidaminococcaceae",0.724165729653682,0,1.53875596673166,0.689269612572153,1.05062767376514,0.293429625868331,1,"family"
"f__Acidiferrobacteraceae",-0.615022259148149,0,0.117401853239985,1.1737706802723,-0.523971393633269,0.60029843663404,1,"family"
"f__Acidilobaceae",0.0431858893570442,0,0.00166322251495713,4.037158410841,0.0106971005252301,0.991465111417521,1,"family"
"f__Acidimicrobiaceae",0.462866082652853,0,0.109275075226554,1.49917690116671,0.308746807860122,0.757514134602702,1,"family"
"f__Acidithiobacillaceae",-0.419042799019996,0,0.0759221465018892,1.90745177109351,-0.219687231609408,0.826114749454146,1,"family"
"f__Acidobacteriaceae",0.878977735602263,0,0.932062248843182,0.553201017058595,1.58889392553153,0.112084342840407,1,"family"
"f__Acidothermaceae",0.22760006394661,0,0.0470873583193504,1.96987179747938,0.115540546464924,0.908016684224087,1,"family"
"f__Actinopolymorphaceae",-0.186738670811373,0,0.0532618656169454,1.71709651800094,-0.108752576721066,0.913398738925761,1,"family"
"f__Actinopolysporaceae",0.0425110697079929,0,0.0321527038127026,2.36289619724328,0.0179910864292681,0.98564596426064,1,"family"
"f__Adenoviridae",2.6001056917043,0,1.11380155498892,1.67991397392761,1.54776121400152,0.12167979790654,1,"family"
"f__Aerococcaceae",0.0920335999900935,0,1.92859141330309,0.60096528465928,0.153142955740401,0.878285541603681,1,"family"
"f__Aeromonadaceae",0.119957151121398,0,7.52961057418204,0.696030974670397,0.172344558628592,0.863166655678745,1,"family"
"f__Alcaligenaceae",0.405947916028571,0,14.7786770555292,0.290511161031819,1.39735738409069,0.162306127569809,1,"family"
"f__Alcanivoracaceae",0.108555722087511,0,0.137431455089013,2.11118850003231,0.0514192465930208,0.958991448495289,1,"family"
"f__Alicyclobacillaceae",-0.452260565468871,0,0.423882329436124,0.684762303287649,-0.660463584659229,0.508956379786094,1,"family"
"f__Alphaflexiviridae",-0.224504860754187,0,0.00557106964207033,4.03714103241813,-0.0556098632550658,0.955652606924433,1,"family"
"f__Alteromonadaceae",-0.664503631090185,0,0.265357784996243,0.7127673623014,-0.932286838926828,0.351188307486002,1,"family"
"f__Amoebophilaceae",0.242359152046655,0,0.106863330034274,1.35403826505355,0.178989884039259,0.857945644792478,1,"family"
"f__Anaerohalosphaeraceae",-0.0388189113751564,0,0.033662720436284,2.60420564653349,-0.0149062388474693,0.988106982595658,1,"family"
"f__Anaerolineaceae",0.535434300511295,0,0.267469191139873,0.865595337571267,0.618573457215753,0.536197392085906,1,"family"
"f__Anaplasmataceae",-0.225843834925359,0,0.21781924854159,0.98465129670461,-0.229364279193257,0.818585797210541,1,"family"
"f__Aphanizomenonaceae",0.979886986950993,0,0.32233015639747,1.21593920192975,0.805868406410345,0.420318729770831,1,"family"
"f__Aphanothecaceae",0.248717516511625,0,0.246880667298484,1.1428857834179,0.21762237322422,0.827723350945093,1,"family"
"f__Aquificaceae",0.877874498621672,0,0.572708213298324,1.29967282562616,0.675458070148329,0.499384782232747,1,"family"
"f__Archaeoglobaceae",-0.00357133086289953,0,0.00717046884840281,4.03715420385734,-0.000884615915707967,0.999294178710672,1,"family"
"f__Archangiaceae",-0.487243897247411,0,0.293415761048709,0.870726187430952,-0.559583373373675,0.575763648355946,1,"family"
"f__Ardenticatenaceae",0.0262427588242606,0,0.0479144544443804,1.66127581028604,0.0157967501012021,0.98739654115778,1,"family"
"f__Aspergillaceae",0.63373415933305,0,18.4401261914046,0.506583301861365,1.25099693772868,0.210935594686281,1,"family"
"f__Atopobiaceae",0.662918255691511,0,0.666150665100451,0.67021467255988,0.989113313737968,0.322607704375279,1,"family"
"f__Atribacteraceae",0.177055956715967,0,0.0299642901115012,2.30548918888585,0.0767975653798364,0.938784587565725,1,"family"
"f__Aurantimonadaceae",0.14142412381584,0,0.523763709840236,0.735380746419155,0.192314150872847,0.847496134494492,1,"family"
"f__Autographiviridae",-0.125299274540889,0,0.0434539678326063,2.80669148078644,-0.044643052290799,0.964391826083739,1,"family"
"f__Azonexaceae",-0.782622415728168,0,0.510347779510272,0.648758241636687,-1.2063390728629,0.227686777807547,1,"family"
"f__Azospirillaceae",0.0192338824651262,0,0.966093361887377,0.840018022475948,0.0228969878627537,0.98173244310429,1,"family"
"f__Baculoviridae",1.12228632576043,0,0.41111138697637,0.844432277693379,1.32904242934202,0.183833972078306,1,"family"
"f__Baekduiaceae",0.699438453819956,0,0.398364923417569,0.976574042763254,0.716216511183185,0.473857669389268,1,"family"
"f__Barnesiellaceae",1.00947846658031,0,0.919157208305835,0.942722572667188,1.07081181234926,0.284254054542442,1,"family"
"f__Bartonellaceae",-0.194589918181073,0,0.171518449400776,0.986337960196443,-0.197285236940812,0.843604331529578,1,"family"
"f__Beijerinckiaceae",0.0513366633867529,0,0.202999095728898,0.968277365853827,0.0530185514989129,0.957717126542528,1,"family"
"f__Bernardetiaceae",0.442553098971736,0,0.118372062453178,1.67786234974412,0.263760074859077,0.791964801025943,1,"family"
"f__Betaflexiviridae",0.04652258039721,0,0.00508819139038588,4.03715837639643,0.0115235955738591,0.990805704497203,1,"family"
"f__Beutenbergiaceae",-0.451541998275522,0,0.134331471953752,1.59407765309742,-0.283262234683574,0.77697582454795,1,"family"
